country_asylum,Year,Value
UG,2015,279627.0
UG,2016,300671.0
US,1988,142489.0
US,1989,130356.0
US,1990,116903.0
US,1991,111748.0
US,1992,112242.0
US,1993,113410.0
US,1994,119950.0
US,1995,140996.0
US,1996,165499.0
US,1997,198342.0
US,1998,231308.0
US,1999,274550.0
US,2000,694056.0
US,2001,746373.0
US,2002,744533.0
US,2003,662571.0
US,2004,557120.0
US,2005,465734.0
US,2006,737253.0
US,2007,328986.0
US,2008,314424.0
US,2009,309196.0
US,2010,245457.0
US,2011,254972.0
US,2012,259462.0
US,2013,324085.0
US,2014,425710.0
US,2015,526950.0
US,2016,677038.0
UY,1993,122.0
UY,1994,93.0
UY,1995,79.0
UY,1996,70.0
UY,1997,66.0
UY,1998,73.0
UY,1999,49.0
UY,2000,58.0
UY,2001,57.0
UY,2002,73.0
UY,2003,74.0
UY,2004,81.0
UY,2005,102.0
UY,2006,124.0
UY,2007,150.0
UY,2008,152.0
UY,2009,183.0
UY,2010,194.0
UY,2011,210.0
UY,2012,207.0
UY,2013,231.0
UY,2014,312.0
UY,2015,361.0
UY,2016,599.0
UZ,1993,8000.0
UZ,1994,8000.0
UZ,1995,2667.0
UZ,1996,2925.0
UZ,1997,3125.0
UZ,1998,1083.0
UZ,1999,1007.0
UZ,2000,39598.0
UZ,2001,40911.0
UZ,2002,46093.0
UZ,2003,45762.0
UZ,2004,44988.0
UZ,2005,44525.0
UZ,2006,1422.0
UZ,2007,1059.0
UZ,2008,841.0
UZ,2009,555.0
UZ,2010,313.0
UZ,2011,214.0
UZ,2012,176.0
UZ,2013,141.0
UZ,2014,125.0
UZ,2015,107.0
UZ,2016,26.0
VC,2009,1.0
VC,2011,1.0
VE,1969,14500.0
VE,1970,14500.0
VE,1971,14500.0
VE,1972,14000.0
VE,1974,800.0
VE,1982,340.0
VE,1983,710.0
VE,1984,1090.0
VE,1985,1940.0
VE,1986,460.0
VE,1987,530.0
VE,1990,2180.0
VE,1991,1730.0
VE,1992,2100.0
VE,1993,2589.0
VE,1994,2366.0
VE,1995,1621.0
VE,1996,1597.0
VE,1997,292.0
VE,1998,167.0
VE,1999,188.0
VE,2000,204.0
VE,2001,364.0
VE,2002,51071.0
VE,2003,28535.0
VE,2004,30498.0
VE,2005,206311.0
VE,2006,208454.0
VE,2007,210489.0
VE,2008,213070.0
VE,2009,215674.0
VE,2010,217368.0
VE,2011,219352.0
VE,2012,204525.0
VE,2013,205378.0
VE,2014,173987.0
VE,2015,175713.0
VE,2016,173064.0
VG,2009,6.0
VG,2010,2.0
VG,2011,2.0
VG,2012,2.0
VG,2013,3.0
VU,2007,1.0
VU,2008,5.0
VU,2009,4.0
VU,2010,4.0
VU,2011,1.0
VU,2012,1.0
VU,2013,2.0
VU,2014,1.0
VU,2015,1.0
WS,2015,3.0
YE,1978,15050.0
YE,1979,15360.0
YE,1980,15550.0
YE,1981,1030.0
YE,1982,1400.0
YE,1983,3680.0
YE,1984,4280.0
YE,1985,5200.0
YE,1986,105000.0
YE,1987,73000.0
YE,1988,78090.0
YE,1989,80080.0
YE,1990,2888.0
YE,1991,30037.0
YE,1992,59940.0
YE,1993,54450.0
YE,1994,48368.0
YE,1995,55951.0
YE,1996,47790.0
YE,1997,95557.0
YE,1998,86858.0
YE,1999,67240.0
YE,2000,62218.0
YE,2001,71967.0
YE,2002,84489.0
YE,2003,61886.0
YE,2004,67045.0
YE,2005,82154.0
YE,2006,96590.0
YE,2007,194800.0
YE,2008,240541.0
YE,2009,421713.0
YE,2010,507640.0
YE,2011,574123.0
YE,2012,736046.0
YE,2013,651473.0
YE,2014,687653.0
YE,2015,2835143.0
YE,2016,3279445.0
ZA,1993,250000.0
ZA,1994,111873.0
ZA,1995,115679.0
ZA,1996,13468.0
ZA,1997,6649.0
ZA,1998,7520.0
ZA,1999,9626.0
ZA,2000,22920.0
ZA,2001,21645.0
ZA,2002,53567.0
ZA,2003,80912.0
ZA,2004,107817.0
ZA,2005,130956.0
ZA,2006,18355.0
ZA,2007,95578.0
ZA,2008,95540.0
ZA,2009,22522.0
ZA,2010,31008.0
ZA,2011,88687.0
ZA,2012,115484.0
ZA,2013,120588.0
ZA,2014,168891.0
ZA,2015,220371.0
ZA,2016,128750.0
ZM,1965,5000.0
ZM,1966,11170.0
ZM,1967,9780.0
ZM,1968,12890.0
ZM,1969,13480.0
ZM,1970,15930.0
ZM,1971,18650.0
ZM,1972,44950.0
ZM,1973,36310.0
ZM,1974,39520.0
ZM,1975,45720.0
ZM,1976,32020.0
ZM,1977,63500.0
ZM,1978,79860.0
ZM,1979,58530.0
ZM,1980,52060.0
ZM,1981,35590.0
ZM,1982,79330.0
ZM,1983,91360.0
ZM,1984,86200.0
ZM,1985,94390.0
ZM,1986,129010.0
ZM,1987,138110.0
ZM,1988,132978.0
ZM,1989,128870.0
ZM,1990,128669.0
ZM,1991,130696.0
ZM,1992,132944.0
ZM,1993,132509.0
ZM,1994,124491.0
ZM,1995,116452.0
ZM,1996,113463.0
ZM,1997,176533.0
ZM,1998,161094.0
ZM,1999,169564.0
ZM,2000,205769.0
ZM,2001,227085.0
ZM,2002,247959.0
ZM,2003,211505.0
ZM,2004,144750.0
ZM,2005,114802.0
ZM,2006,71931.0
ZM,2007,50470.0
ZM,2008,36522.0
ZM,2009,37127.0
ZM,2010,36116.0
ZM,2011,36211.0
ZM,2012,36065.0
ZM,2013,35679.0
ZM,2014,31473.0
ZM,2015,31972.0
ZM,2016,33877.0
ZW,1980,50.0
ZW,1981,5100.0
ZW,1982,20140.0
ZW,1983,50340.0
ZW,1984,50450.0
ZW,1985,62750.0
ZW,1986,65180.0
ZW,1987,135460.0
ZW,1988,175333.0
ZW,1989,176120.0
ZW,1990,190950.0
ZW,1991,197460.0
ZW,1992,237703.0
ZW,1993,109765.0
ZW,1994,104942.0
ZW,1995,26097.0
ZW,1996,555.0
ZW,1997,664.0
ZW,1998,1356.0
ZW,1999,1558.0
ZW,2000,2259.0
ZW,2001,5076.0
ZW,2002,5212.0
ZW,2003,6808.0
ZW,2004,3170.0
ZW,2005,5969.0
ZW,2006,1088.0
ZW,2007,1468.0
ZW,2008,1346.0
ZW,2009,1470.0
ZW,2010,1452.0
ZW,2011,55806.0
ZW,2012,59376.0
ZW,2013,61922.0
ZW,2014,1704.0
ZW,2015,2166.0
ZW,2016,2500.0
